stimulus_name,speech_rate,pitch_mean,pitch_sd,FL_ratio,AL_ratio,combined_ratio
CVC2-L1_4,3.872887944764872,4.878235253180725,1.7616555989049263,1.4511015495823723,1.3947184161762092,1.2801621155067224
CVC5-L2_B1_4_B1_5-int-dur-rate,3.016393394362387,5.958348058786996,1.2698908700642717,1.330671265728157,1.468942246419461,1.452135061234071
CVC5-L2_B1_4_L1_4-int,4.2291553768632095,6.641114741145271,2.4183219567109036,1.7013273190067932,1.4594640777625087,1.4594640777625087
CVC5-L2_B1_4_L1_4-int-dur,4.2291553768632095,6.641114741145271,2.4183219567109036,2.0642853467514883,1.811259481224518,1.811259481224518
CVC5-L2_B1_4_L1_4-int-rate,5.392812459553907,6.7603186246498606,2.400163913900971,1.7013273190067923,1.4594640777625085,1.4594640777625085
CVC5-L2_B1_4_L1_4-int-dur-rate,5.392812459553907,6.7603186246498606,2.400163913900971,2.064285346751489,1.8112594812245186,1.8112594812245186
CVC5-L2_B1_4_L1_4-dur,4.2291553768632095,6.193727596994285,1.2498578786019416,2.0642853467514883,1.811259481224518,1.811259481224518
CVC5-L2_B1_4_L1_4-dur-rate,5.392812459553907,6.323035477542242,1.2037224515610978,2.064285346751489,1.8112594812245186,1.8112594812245186
CVC5-L2_B1_4_L1_4-rate,5.392812459553907,6.323035477542242,1.2037224515610978,1.7013273190067923,1.4594640777625085,1.4594640777625085
CVC5-L2_C1_4_C1_5-int-dur-rate,3.9273198393806594,5.40806151110623,1.5642452902035868,1.7816193531027584,1.473625018981738,1.473625018981738
CVC5-L2_C1_4_L1_4-int,3.2644925210270563,5.781529302856063,2.18476130523549,1.4505470188038125,1.5206213972484783,1.5206213972484783
CVC5-L2_C1_4_L1_4-int-dur,3.2644925210270563,5.766143981386513,2.1770789980682874,2.0642853467514883,1.8112594812245195,1.8112594812245195
CVC5-L2_C1_4_L1_4-int-rate,5.392812459553907,5.993528076902434,2.2540048871648075,1.4505470188038119,1.5206213972484772,1.5206213972484772
CVC5-L2_C1_4_L1_4-int-dur-rate,5.392812459553907,5.999310551768467,2.251065627790617,2.064285346751489,1.8112594812245186,1.8112594812245186
CVC5-L2_C1_4_L1_4-dur,3.2644925210270563,5.273360599185846,1.0404540140074452,2.0642853467514883,1.8112594812245195,1.8112594812245195
CVC5-L2_C1_4_L1_4-dur-rate,5.392812459553907,5.358282484005216,1.0891889396784844,2.064285346751489,1.8112594812245186,1.8112594812245186
CVC5-L2_C1_4_L1_4-rate,5.392812459553907,5.358282484005216,1.0891889396784844,1.4505470188038119,1.5206213972484772,1.5206213972484772
CVC5-L2_B1_5_B1_4-int-dur-rate,4.2291553768632095,6.248470399064896,1.2306695812580202,1.7013273190067932,1.4594640777625087,1.4594640777625087
CVC5-L2_B1_5_L1_4-int,3.016393394362387,6.557280194456643,2.3946495463985795,1.330671265728157,1.468942246419461,1.452135061234071
CVC5-L2_B1_5_L1_4-int-dur,3.016393394362387,6.428306735043283,2.203205444046347,2.064285346751489,1.8112594812245184,1.8112594812245184
CVC5-L2_B1_5_L1_4-int-rate,5.392812459553907,6.6266850737367555,2.561721521610295,1.3306712657281559,1.4689422464194615,1.4521350612340709
CVC5-L2_B1_5_L1_4-int-dur-rate,5.392812459553907,6.683052939218987,2.543957929212263,2.064285346751489,1.8112594812245186,1.8112594812245186
CVC5-L2_B1_5_L1_4-dur,3.016393394362387,5.858580122270608,1.2727995798091511,2.064285346751489,1.8112594812245184,1.8112594812245184
CVC5-L2_B1_5_L1_4-dur-rate,5.392812459553907,6.007139904331534,1.3225837999210808,2.064285346751489,1.8112594812245186,1.8112594812245186
CVC5-L2_B1_5_L1_4-rate,5.392812459553907,6.016117413109836,1.3402899537725688,1.3306712657281559,1.4689422464194615,1.4521350612340709
CVC5-L2_C1_5_C1_4-int-dur-rate,3.2644925210270563,5.49473831313729,1.0773145235052717,1.4505470188038125,1.5206213972484783,1.5206213972484783
CVC5-L2_C1_5_L1_4-int,3.9273198393806594,5.994800827272029,2.240838443056673,1.7816193531027584,1.473625018981738,1.473625018981738
CVC5-L2_C1_5_L1_4-int-dur,3.927319839380659,5.979415505802479,2.2329877219984606,2.0642853467514892,1.8112594812245189,1.8112594812245189
CVC5-L2_C1_5_L1_4-int-rate,5.392812459553907,6.213040650023496,2.256575912141379,1.7816193531027584,1.4736250189817375,1.4736250189817375
CVC5-L2_C1_5_L1_4-int-dur-rate,5.392812459553907,6.213040650023496,2.256575912141379,2.064285346751489,1.8112594812245186,1.8112594812245186
CVC5-L2_C1_5_L1_4-dur,3.927319839380659,5.464545002786888,1.6506124715991315,2.0642853467514892,1.8112594812245189,1.8112594812245189
CVC5-L2_C1_5_L1_4-dur-rate,5.392812459553907,5.679861849987549,1.7711540598148943,2.064285346751489,1.8112594812245186,1.8112594812245186
CVC5-L2_C1_5_L1_4-rate,5.392812459553907,5.679944268170874,1.778724590534009,1.7816193531027584,1.4736250189817375,1.4736250189817375
